# x_center x_low x_high value error n_jet n_event
0.003154785 0 0.00630957 5.418715269287556 0.1042060628709146 0 0
0.007126425 0.00630957 0.00794328 16.79477435731821 0.360532405667025 0 0
0.008971639999999999 0.00794328 0.009999999999999998 23.55192380346656 0.3805137121826799 0 0
0.01129465 0.01 0.0125893 27.35096213154841 0.3654599764404089 0 0
0.0142191 0.0125893 0.0158489 30.29536097944349 0.3428077366194413 0 0
0.01790075 0.0158489 0.0199526 32.66642458140795 0.3172544354447358 0 0
0.02253575 0.0199526 0.0251189 33.01334573446663 0.2842494694549486 0 0
0.02837085 0.0251189 0.0316228 32.08325708756262 0.2497451146098845 0 0
0.03571675 0.0316228 0.0398107 29.60167828510226 0.2138043838035275 0 0
0.0449647 0.03981069999999999 0.0501187 26.93442928861272 0.1817654715112925 0 0
0.0566072 0.0501187 0.0630957 23.65722414222919 0.1518236553626067 0 0
0.07126425 0.0630957 0.0794328 20.58946461878972 0.1262349890534163 0 0
0.0897164 0.0794328 0.1 17.59662529435195 0.1040092131597103 0 0
0.1129465 0.1 0.125893 13.92403739009054 0.08245862870903208 0 0
0.142191 0.125893 0.158489 10.74069462432536 0.06454739703261755 0 0
0.1790075 0.158489 0.199526 8.147194857400386 0.0501026795492285 0 0
0.2253575 0.199526 0.251189 6.09433851385539 0.03862052556657922 0 0
0.2837085 0.251189 0.3162280000000001 4.360780098958474 0.02911654697912696 0 0
0.3571675 0.316228 0.398107 2.980088619885771 0.02145225881700529 0 0
0.449647 0.398107 0.501187 2.19555218980271 0.01641078595451378 0 0
0.5660725 0.501187 0.6309579999999999 1.449139964262013 0.01188258814527132 0 0
0.7126435 0.630958 0.794329 1.036167922100352 0.008955138176500418 0 0
0.8971644999999999 0.7943289999999998 1 0.6919909769924331 0.006522414419351138 0 0
