# x_center x_low x_high value error n_jet n_event
0.025 0 0.05 8.634559396777195 7.833751807688359 0 0
0.07500000000000001 0.05000000000000001 0.1 2.707440230576228 2.915375557304136 0 0
0.125 0.1 0.15 3.136802360262238 2.009430071699112 0 0
0.175 0.15 0.2 2.084521190884759 1.336084440691466 0 0
0.225 0.2 0.25 -0.05165407369932212 0.7036713916252292 0 0
0.275 0.25 0.3 1.64515304541742 0.8213680269464185 0 0
0.325 0.2999999999999999 0.35 0.6262637190017586 0.4152374152466936 0 0
0.375 0.35 0.4 -0.05608138352062691 0.2440190586866477 0 0
0.425 0.4 0.4500000000000001 0.6976050058805884 0.5528309626140797 0 0
0.475 0.45 0.5 0.6100209245375009 0.5208870237813478 0 0
0.55 0.5 0.6000000000000001 -0.09538789518217418 0.3348685273829964 0 0
0.6499999999999999 0.5999999999999999 0.7 0.3454082783674246 0.3360658837958075 0 0
0.75 0.7 0.8 0.1878491442497094 0.2728440667427309 0 0
0.9 0.8 1 -0.227592367746916 0.1965760075142552 0 0
