# x_center x_low x_high value error n_jet n_event
0.125 0 0.25 5.485007139457401 0.009613163887276319 0 0
0.375 0.25 0.5 6.518581543554903 0.01047983147950518 0 0
0.625 0.5 0.75 5.883906946965836 0.009956590500615715 0 0
0.875 0.75 1 5.25071499875744 0.009405610082592422 0 0
1.1659 1 1.3318 4.634037865771466 0.007669893794798056 0 0
1.5538 1.3318 1.7758 3.934613430512982 0.006109522970847138 0 0
2.07175 1.7758 2.3677 3.21050195720427 0.00477980359518176 0 0
2.7623 2.3677 3.156899999999999 2.485974807398117 0.003642525286893479 0 0
3.68305 3.156899999999999 4.2092 1.838400319032685 0.002712676531934547 0 0
4.91075 4.2092 5.6123 1.297194852560289 0.001973358760746619 0 0
6.547700000000001 5.612300000000001 7.4831 0.8730137208151749 0.001401988999882714 0 0
8.7303 7.4831 9.977499999999999 0.5543808577397871 0.0009675397494186756 0 0
11.6404 9.977499999999999 13.3033 0.3343996464413022 0.0006507775946253457 0 0
15.5205 13.3033 17.7377 0.1883776358380768 0.0004230045027588291 0 0
20.694 17.7377 23.6503 0.09814008826001819 0.0002644123430655827 0 0
27.592 23.6503 31.5337 0.04745830989679897 0.0001592381430730862 0 0
36.7893 31.5337 42.0449 0.02090166039767153 9.15191537853035e-05 0 0
49.0524 42.0449 56.0599 0.008313840316072355 4.998642074257931e-05 0 0
65.40325 56.0599 74.7466 0.002999459812930774 2.600177339794699e-05 0 0
87.20435000000001 74.7466 99.66210000000001 0.0008904083325491003 1.226895451369423e-05 0 0
116.27255 99.66209999999998 132.883 0.0001697714614448875 4.639534395107478e-06 0 0
155.03 132.883 177.177 1.378855021388247e-05 1.145076768999259e-06 0 0
238.5885 177.177 300 2.400567063405776e-07 9.073290650434723e-08 0 0
