# x_center x_low x_high value error n_jet n_event
0.025 0 0.05 -1.670409372256007 4.151611337513549 0 0
0.07500000000000001 0.05000000000000001 0.1 0.1247257227250312 1.712338638433739 0 0
0.125 0.1 0.15 1.433044619830738 0.975670535913544 0 0
0.175 0.15 0.2 -0.003841849726717606 0.6488464773433701 0 0
0.225 0.2 0.25 0.3956034310623998 0.4423575902845268 0 0
0.275 0.25 0.3 -0.01381616750456707 0.3332856942515482 0 0
0.325 0.2999999999999999 0.35 0.2394711983834818 0.2625502916447272 0 0
0.375 0.35 0.4 -0.06817149108595938 0.2048238680018782 0 0
0.425 0.4 0.4500000000000001 -0.4127130128044981 0.2665808604753039 0 0
0.475 0.45 0.5 -0.02794835201659773 0.2738990454110146 0 0
0.55 0.5 0.6000000000000001 -0.2288876619328924 0.1823193236356761 0 0
0.6499999999999999 0.5999999999999999 0.7 -0.2462883522552856 0.1707513082278119 0 0
0.75 0.7 0.8 -0.3108100884765554 0.1545227679874105 0 0
0.9 0.8 1 -0.06693028386713007 0.1000213479954904 0 0
